from_year	to_year	old_name	new_name	defining_snps
2015	2016	R1b1a2a1a2c1c1b1a1b3a3	R1b1a1a2a1a2c1c1b1a1b3a3	A6506, A6507, A6508, A6509, A6510
2015	2016	R1b1a2a1a2c1c1b1a1b4	R1b1a1a2a1a2c1c1b1a1b4	A5617, BY2880
2015	2016	R1b1a2a1a2c1c1b1a1b4a	R1b1a1a2a1a2c1c1b1a1b4a	A804, FGC21699, Z10776
2015	2016	R1b1a2a1a2c1c1b1a1b4a1	R1b1a1a2a1a2c1c1b1a1b4a1	A802, A803, A805
2015	2016	R1b1a2a1a2c1c1b1a1b4a2	R1b1a1a2a1a2c1c1b1a1b4a2	FGC29067, FGC29073, FGC29074
2015	2016	R1b1a2a1a2c1c1b1a1b4a2a	R1b1a1a2a1a2c1c1b1a1b4a2a	FGC29071, FGC29076
2015	2016	R1b1a2a1a2c1c1b1a1b4b	R1b1a1a2a1a2c1c1b1a1b4b	A2221, A2222, A2223, A2224, A2225, FGC17180
2015	2016	R1b1a2a1a2c1c1b1a1b4b1	R1b1a1a2a1a2c1c1b1a1b4b1	A6464
2015	2016	R1b1a2a1a2c1c1b1a1b5	R1b1a1a2a1a2c1c1b1a1b5	A806, A807, A808, A809, A810
2015	2016	R1b1a2a1a2c1c1b1a2	R1b1a1a2a1a2c1c1b1a2	A195, Z16253
2015	2016	R1b1a2a1a2c1c1b1a2a	R1b1a1a2a1a2c1c1b1a2a	A761
2015	2016	R1b1a2a1a2c1c1b1a2a1	R1b1a1a2a1a2c1c1b1a2a1	A88
2015	2016	R1b1a2a1a2c1c1b1a2a1a	R1b1a1a2a1a2c1c1b1a2a1a	Z16259
2015	2016	R1b1a2a1a2c1c1b1a2a1a1	R1b1a1a2a1a2c1c1b1a2a1a1	ZS4589, ZS4590, ZS4591, ZS4592, ZS4593, ZS4594, ZS6209
2015	2016	R1b1a2a1a2c1c1b1a2a1a2	R1b1a1a2a1a2c1c1b1a2a1a2	A1333, A1334
2015	2016	R1b1a2a1a2c1c1b1a2a1a3	R1b1a1a2a1a2c1c1b1a2a1a3	A2220
2015	2016	R1b1a2a1a2c1c1b1a2a1a3a	R1b1a1a2a1a2c1c1b1a2a1a3a	A2219
2015	2016	R1b1a2a1a2c1c1b1a2a1a3a1	R1b1a1a2a1a2c1c1b1a2a1a3a1	A2294, A2295
2015	2016	R1b1a2a1a2c1c1b1a2a1b	R1b1a1a2a1a2c1c1b1a2a1b	A89, A90
2015	2016	R1b1a2a1a2c1c1b1a2a1b1	R1b1a1a2a1a2c1c1b1a2a1b1	A155.2, Z12652.2
2015	2016	R1b1a2a1a2c1c1b1a2a1b1a	R1b1a1a2a1a2c1c1b1a2a1b1a	A156, A157, A158
2015	2016	R1b1a2a1a2c1c1b1a2a1c	R1b1a1a2a1a2c1c1b1a2a1c	A7660
2015	2016	R1b1a2a1a2c1c1b1a2a2	R1b1a1a2a1a2c1c1b1a2a2	Z16254
2015	2016	R1b1a2a1a2c1c1b1a2a2a	R1b1a1a2a1a2c1c1b1a2a2a	A154, Z16255
2015	2016	R1b1a2a1a2c1c1b1a2a2a1	R1b1a1a2a1a2c1c1b1a2a2a1	A153
2015	2016	R1b1a2a1a2c1c1b1a2a2a1a	R1b1a1a2a1a2c1c1b1a2a2a1a	A474, LLB17142
2015	2016	R1b1a2a1a2c1c1b1a3	R1b1a1a2a1a2c1c1b1a3	A956
2015	2016	R1b1a2a1a2c1c1b1a3a	R1b1a1a2a1a2c1c1b1a3a	A2288
2015	2016	R1b1a2a1a2c1c1b1a3a1	R1b1a1a2a1a2c1c1b1a3a1	A5312, A5313
2015	2016	R1b1a2a1a2c1c1b1a3a1a	R1b1a1a2a1a2c1c1b1a3a1a	A7753
2015	2016	R1b1a2a1a2c1c1b1a3b	R1b1a1a2a1a2c1c1b1a3b	A7754
2015	2016	R1b1a2a1a2c1c1b1a4	R1b1a1a2a1a2c1c1b1a4	A151, A152
2015	2016	R1b1a2a1a2c1c1b1a4a	R1b1a1a2a1a2c1c1b1a4a	A661, BY141
2015	2016	R1b1a2a1a2c1c1b1a4a1	R1b1a1a2a1a2c1c1b1a4a1	A662, BY140, BY142, Z17987
2015	2016	R1b1a2a1a2c1c1b1a4b	R1b1a1a2a1a2c1c1b1a4b	A714, A715, A716, A717
2015	2016	R1b1a2a1a2c1c1b1a4c	R1b1a1a2a1a2c1c1b1a4c	B42
2015	2016	R1b1a2a1a2c1c1b1b	R1b1a1a2a1a2c1c1b1b	A212, A218
2015	2016	R1b1a2a1a2c1c1b1b1	R1b1a1a2a1a2c1c1b1b1	A206, A210, A214, A216, A217, A292, A351
2015	2016	R1b1a2a1a2c1c1b1b2	R1b1a1a2a1a2c1c1b1b2	A7699
2015	2016	R1b1a2a1a2c1c1b1b2a	R1b1a1a2a1a2c1c1b1b2a	A6525
2015	2016	R1b1a2a1a2c1c1b1b2a1	R1b1a1a2a1a2c1c1b1b2a1	A7756
2015	2016	R1b1a2a1a2c1c1b1b2b	R1b1a1a2a1a2c1c1b1b2b	A6526, A6527, A6528, A6529, A6530, A6531, A6532, A6533, A6534
2015	2016	R1b1a2a1a2c1c1b1b3	R1b1a1a2a1a2c1c1b1b3	A7648, A7649, A7651, A7652, A7653, FGC33132, Y13729
2015	2016	R1b1a2a1a2c1c1b1c	R1b1a1a2a1a2c1c1b1c	A663
2015	2016	R1b1a2a1a2c1c1b1c1	R1b1a1a2a1a2c1c1b1c1	A2289, A2290, A2291, A2292
2015	2016	R1b1a2a1a2c1c1b2	R1b1a1a2a1a2c1c1b2	A7751
2015	2016	R1b1a2a1a2c1c2	R1b1a1a2a1a2c1c2	A286
2015	2016	R1b1a2a1a2c1c2a	R1b1a1a2a1a2c1c2a	FGC17135, FGC18024, FGC18026, FGC18027, FGC18028, FGC18029, FGC18030, FGC18031, FGC18032, FGC18033, FGC18035, FGC18036, FGC18037, FGC18038, FGC18039, FGC18040, FGC18041, FGC18042, Z17796, Z17797, Z17994, Z17995
2015	2016	R1b1a2a1a2c1c3	R1b1a1a2a1a2c1c3	FGC11293
2015	2016	R1b1a2a1a2c1d	R1b1a1a2a1a2c1a2	CTS1751, S3666
2015	2016	R1b1a2a1a2c1e	R1b1a1a2a1a2c1d1	S219, Z255
2015	2016	R1b1a2a1a2c1e1	R1b1a1a2a1a2c1d1a	L159.2, S169.2
2015	2016	R1b1a2a1a2c1e1a	R1b1a1a2a1a2c1d1a1	Z16433
2015	2016	R1b1a2a1a2c1f	R1b1a1a2a1a2c1d2	S218, Z253
2015	2016	R1b1a2a1a2c1f1	R1b1a1a2a1a2c1d2a	L554
2015	2016	R1b1a2a1a2c1f2	R1b1a1a2a1a2c1d2b	S868, Z2534
2015	2016	R1b1a2a1a2c1f2a1	R1b1a1a2a1a2c1d2b1a	FGC5660
2015	2016	R1b1a2a1a2c1f2a1a	R1b1a1a2a1a2c1d2b1a1	FGC5628, Y4010
2015	2016	R1b1a2a1a2c1f2a1a1	R1b1a1a2a1a2c1d2b1a1a	DC1, DC6, Y5609, Y5610
2015	2016	R1b1a2a1a2c1f2a1a1a	R1b1a1a2a1a2c1d2b1a1a1	Y6913
2015	2016	R1b1a2a1a2c1f2a1a2	R1b1a1a2a1a2c1d2b1a1b	DC24
2015	2016	R1b1a2a1a2c1f2a1b	R1b1a1a2a1a2c1d2b1a2	A999, DC28, FGC12290, FGC12292, FGC12295, FGC12297, FGC12298, FGC12302
2015	2016	R1b1a2a1a2c1f2a1c	R1b1a1a2a1a2c1d2b1a3	DC10, DC8, DC9
2015	2016	R1b1a2a1a2c1f2a1d	R1b1a1a2a1a2c1d2b1a4	DC25, DC26
2015	2016	R1b1a2a1a2c1f2b	R1b1a1a2a1a2c1d2b2	A16
2015	2016	R1b1a2a1a2c1f2b1	R1b1a1a2a1a2c1d2b2a	A14
2015	2016	R1b1a2a1a2c1f2b1a	R1b1a1a2a1a2c1d2b2a1	L643
2015	2016	R1b1a2a1a2c1f2c1	R1b1a1a2a1a2c1d2b3a	Z2186
2015	2016	R1b1a2a1a2c1f2c1a	R1b1a1a2a1a2c1d2b3a1	CTS1202.1, L1066.1, Z2183
2015	2016	R1b1a2a1a2c1f2c1b	R1b1a1a2a1a2c1d2b3a2	A2298, BY2744, FGC32927
2015	2016	R1b1a2a1a2c1f2c1b1	R1b1a1a2a1a2c1d2b3a2a	BY2848, FGC32921
2015	2016	R1b1a2a1a2c1f2c1b1a	R1b1a1a2a1a2c1d2b3a2a1	BY2760, FGC32923
2015	2016	R1b1a2a1a2c1f2c2	R1b1a1a2a1a2c1d2b3b	CTS4314.3, S884.3, S891
2015	2016	R1b1a2a1a2c1f2c3	R1b1a1a2a1a2c1d2b3c	A287, A288, A532, BY1
2015	2016	R1b1a2a1a2c1f2c3a	R1b1a1a2a1a2c1d2b3c1	FGC36536, FGC36538, FGC36542, PH199, PH2637, PH2683, PH3046, PH4965, PH4966, PH5265, PH93
2015	2016	R1b1a2a1a2c1f2c4	R1b1a1a2a1a2c1d2b3d	FGC17551
2015	2016	R1b1a2a1a2c1f2d	R1b1a1a2a1a2c1d2b4	S939, Z2189, Z2201
2015	2016	R1b1a2a1a2c1f2d1	R1b1a1a2a1a2c1d2b4a	DF73, S923
2015	2016	R1b1a2a1a2c1f2d2	R1b1a1a2a1a2c1d2b4b	BY279
2015	2016	R1b1a2a1a2c1f3	R1b1a1a2a1a2c1d2c1	FGC3222
2015	2016	R1b1a2a1a2c1f3a	R1b1a1a2a1a2c1d2c1a	PF825.2
2015	2016	R1b1a2a1a2c1f3a1	R1b1a1a2a1a2c1d2c1a1	FGC3221
2015	2016	R1b1a2a1a2c1f3a1a	R1b1a1a2a1a2c1d2c1a1a	FGC3251
2015	2016	R1b1a2a1a2c1f4	R1b1a1a2a1a2c1d2d	S844
2015	2016	R1b1a2a1a2c1f4a	R1b1a1a2a1a2c1d2d1	S856
2015	2016	R1b1a2a1a2c1f4a1	R1b1a1a2a1a2c1d2d1a	S845
2015	2016	R1b1a2a1a2c1f4a1a	R1b1a1a2a1a2c1d2d1a1	S846
2015	2016	R1b1a2a1a2c1f4a1a1	R1b1a1a2a1a2c1d2d1a1a	FGC20560, Z17685
2015	2016	R1b1a2a1a2c1f4a1a1a	R1b1a1a2a1a2c1d2d1a1a1	FGC20561
2015	2016	R1b1a2a1a2c1f4a2	R1b1a1a2a1a2c1d2d1b	L1308
2015	2016	R1b1a2a1a2c1f5	R1b1a1a2a1a2c1d2e	A494, BY60, FGC17433, Z17693
2015	2016	R1b1a2a1a2c1f5a	R1b1a1a2a1a2c1d2e1	S7898
2015	2016	R1b1a2a1a2c1f5a1	R1b1a1a2a1a2c1d2e1a	Z18132
2015	2016	R1b1a2a1a2c1f5a1a	R1b1a1a2a1a2c1d2e1a1	BY157
2015	2016	R1b1a2a1a2c1f5a1a1	R1b1a1a2a1a2c1d2e1a1a	BY357
2015	2016	R1b1a2a1a2c1f5a2	R1b1a1a2a1a2c1d2e1b	S15280.1
2015	2016	R1b1a2a1a2c1f5a2a	R1b1a1a2a1a2c1d2e1b1	FGC17449
2015	2016	R1b1a2a1a2c1f6	R1b1a1a2a1a2c1d2f	BY312
2015	2016	R1b1a2a1a2c1f6a	R1b1a1a2a1a2c1d2f1	BY325
2015	2016	R1b1a2a1a2c1g	R1b1a1a2a1a2c1e	DF21, S192
2015	2016	R1b1a2a1a2c1g1	R1b1a1a2a1a2c1e1	FGC3213
2015	2016	R1b1a2a1a2c1g1a	R1b1a1a2a1a2c1e1a	P314.2, S220.2
2015	2016	R1b1a2a1a2c1g1a1	R1b1a1a2a1a2c1e1a1	L294.2, L362.2, S312.2
2015	2016	R1b1a2a1a2c1g1a2	R1b1a1a2a1a2c1e1a2	Z16533
2015	2016	R1b1a2a1a2c1g1b	R1b1a1a2a1a2c1e1b	S3058
2015	2016	R1b1a2a1a2c1g1b1	R1b1a1a2a1a2c1e1b1	A67, S3025, S3031, S3057, S423, S424, S426
2015	2016	R1b1a2a1a2c1g1b1a1	R1b1a1a2a1a2c1e1b1a1	S3033, S425
2015	2016	R1b1a2a1a2c1g1b2	R1b1a1a2a1a2c1e1b2	BY2719, BY2725, Z30228, Z30229
2015	2016	R1b1a2a1a2c1g2a	R1b1a1a2a1a2c1e2a	S280, Z246
2015	2016	R1b1a2a1a2c1g2a1	R1b1a1a2a1a2c1e2a1	DF25, S253
2015	2016	R1b1a2a1a2c1g2a1a	R1b1a1a2a1a2c1e2a1a	DF5, S191, S281
2015	2016	R1b1a2a1a2c1g2a1a1	R1b1a1a2a1a2c1e2a1a1	L658
2015	2016	R1b1a2a1a2c1g2a1a1a	R1b1a1a2a1a2c1e2a1a1a	FGC5787, Y9071
2015	2016	R1b1a2a1a2c1g2a1a2	R1b1a1a2a1a2c1e2a1a2	CTS3655, S3787
2015	2016	R1b1a2a1a2c1g2a1a2a	R1b1a1a2a1a2c1e2a1a2a	L627
2015	2016	R1b1a2a1a2c1g2a1a2b	R1b1a1a2a1a2c1e2a1a2b	Z16539, Z16540
2015	2016	R1b1a2a1a2c1g2a1a2b1	R1b1a1a2a1a2c1e2a1a2b1	V75.2
2015	2016	R1b1a2a1a2c1g2a1a3	R1b1a1a2a1a2c1e2a1a3	L1403
2015	2016	R1b1a2a1a2c1g2a1a3a	R1b1a1a2a1a2c1e2a1a3a	L1402
2015	2016	R1b1a2a1a2c1g2a1a3a1	R1b1a1a2a1a2c1e2a1a3a1	A421
2015	2016	R1b1a2a1a2c1g2a1a3a2	R1b1a1a2a1a2c1e2a1a3a2	A426
2015	2016	R1b1a2a1a2c1g2a1a3a3	R1b1a1a2a1a2c1e2a1a3a3	A459
2015	2016	R1b1a2a1a2c1g2a1a4	R1b1a1a2a1a2c1e2a1a4	FGC15498
2015	2016	R1b1a2a1a2c1g2a1a4a	R1b1a1a2a1a2c1e2a1a4a	L1446, L1447
2015	2016	R1b1a2a1a2c1g2a1b	R1b1a1a2a1a2c1e2a1b	Z29528
2015	2016	R1b1a2a1a2c1g3	R1b1a1a2a1a2c1e3	S5488
2015	2016	R1b1a2a1a2c1g3a	R1b1a1a2a1a2c1e3a	S7200
2015	2016	R1b1a2a1a2c1g3a1	R1b1a1a2a1a2c1e3a1	L720, S299
2015	2016	R1b1a2a1a2c1g3a2	R1b1a1a2a1a2c1e3a2	S6000
2015	2016	R1b1a2a1a2c1g3a3	R1b1a1a2a1a2c1e3a3	BY634, Z29592
2015	2016	R1b1a2a1a2c1g3b	R1b1a1a2a1a2c1e3b	Z16294
2015	2016	R1b1a2a1a2c1g3b1	R1b1a1a2a1a2c1e3b1	L130
2015	2016	R1b1a2a1a2c1g3c	R1b1a1a2a1a2c1e3c	L1336
2015	2016	R1b1a2a1a2c1g4	R1b1a1a2a1a2c1e4	S5456
2015	2016	R1b1a2a1a2c1h	R1b1a1a2a1a2c1a3	L371, S300
2015	2016	R1b1a2a1a2c1i1	R1b1a1a2a1a2c1a4a	S775
2015	2016	R1b1a2a1a2c1i1a1	R1b1a1a2a1a2c1a4a1a	S781
2015	2016	R1b1a2a1a2c1i1b	R1b1a1a2a1a2c1a4a2	A600
2015	2016	R1b1a2a1a2c1i2a	R1b1a1a2a1a2c1a4b1	L563
2015	2016	R1b1a2a1a2c1i3	R1b1a1a2a1a2c1a4c	MC21
2015	2016	R1b1a2a1a2c1j	R1b1a1a2a1a2c1a5	S470, Z251
2015	2016	R1b1a2a1a2c1j1	R1b1a1a2a1a2c1a5a	L555, S393
2015	2016	R1b1a2a1a2c1k	R1b1a1a2a1a2c1a6	L1335, S5264, S5280, S5284, S5285, S530, S730, S737, S747
2015	2016	R1b1a2a1a2c1k1a1	R1b1a1a2a1a2c1a6a1a	S7370, S764
2015	2016	R1b1a2a1a2c1k1a1a	R1b1a1a2a1a2c1a6a1a1	L743
2015	2016	R1b1a2a1a2c1k1a1b	R1b1a1a2a1a2c1a6a1a2	FGC17596, FGC17597, Z17611, Z17613
2015	2016	R1b1a2a1a2c1k1a1b1	R1b1a1a2a1a2c1a6a1a2a	FGC17595, Z17612
2015	2016	R1b1a2a1a2c1k1a1c	R1b1a1a2a1a2c1a6a1a3	S756, Z16327
2015	2016	R1b1a2a1a2c1k1a2	R1b1a1a2a1a2c1a6a1b	S691, Z13851
2015	2016	R1b1a2a1a2c1k1a3	R1b1a1a2a1a2c1a6a1c	PF5236
2015	2016	R1b1a2a1a2c1k1a4	R1b1a1a2a1a2c1a6a1d	CTS4931
2015	2016	R1b1a2a1a2c1k1b	R1b1a1a2a1a2c1a6a2	Z16329, Z16330, Z16331
2015	2016	R1b1a2a1a2c1k1c	R1b1a1a2a1a2c1a6a3	FGC10125
2015	2016	R1b1a2a1a2c1k1c1	R1b1a1a2a1a2c1a6a3a	FGC10117, Y7359
2015	2016	R1b1a2a1a2c1l	R1b1a1a2a1a2c1f	FGC5494
2015	2016	R1b1a2a1a2c1l1	R1b1a1a2a1a2c1f1	FGC5496
2015	2016	R1b1a2a1a2c1l1a	R1b1a1a2a1a2c1f1a	S1088
2015	2016	R1b1a2a1a2c1l1a1	R1b1a1a2a1a2c1f1a1	CTS2457.2
2015	2016	R1b1a2a1a2c1m	R1b1a1a2a1a2c1a7	S16264, S21225
2015	2016	R1b1a2a1a2c1m1	R1b1a1a2a1a2c1a7a	L679
2015	2016	R1b1a2a1a2c1n	R1b1a1a2a1a2c1a8	Y5305, Z16500
2015	2016	R1b1a2a1a2c1n1	R1b1a1a2a1a2c1a8a	MC02, Z17901
2015	2016	R1b1a2a1a2c2	R1b1a1a2a1a2c2	CTS300, DF63, S522
2015	2016	R1b1a2a1a2d	R1b1a1a2a1a2d	L238, S182
2015	2016	R1b1a2a1a2e	R1b1a1a2a1a2e	DF19, S232
2015	2016	R1b1a2a1a2e1	R1b1a1a2a1a2e1	DF88, S4298
2015	2016	R1b1a2a1a2e1a	R1b1a1a2a1a2e1a	L644
2015	2016	R1b1a2a1a2e1b	R1b1a1a2a1a2e1b	L1199
2015	2016	R1b1a2a1a2e1c	R1b1a1a2a1a2e1c	L719
2015	2016	R1b1a2a1a2e2	R1b1a1a2a1a2e2	S233, Z302
2015	2016	R1b1a2a1a2f	R1b1a1a2a1a2f	DF99, S11987
2015	2016	R1b1a2a1a3a	R1b1a1a2a1a3a1	S14328
2015	2016	R1b1a2a1b	R1b1a1a2a1b	CTS5981, PF7589, Z2118
2015	2016	R1b1a2a1b1	R1b1a1a2a1b1	CTS6889, S1161
2015	2016	R1b1a2a1b1a	R1b1a1a2a1b1a	CTS11824, PF7592
2015	2016	R1b1a2a2	R1b1a1a2a2	CTS1078, CTS7340, CTS9416, M12132, M12149, PF7575, PF7585, S20902, Y4371, Z2103, Z2104, Z2105, Z2107, Z8127, Z8128
2015	2016	R1b1a2a2a	R1b1a1a2a2a	L584
2015	2016	R1b1a2a2a1	R1b1a1a2a2a1	L943
2015	2016	R1b1a2a2b	R1b1a1a2a2b	L277.1, S334.1
2015	2016	R1b1a2a2c	R1b1a1a2a2c	Z2106
2015	2016	R1b1a2a2c1	R1b1a1a2a2c1	CTS1843, Z2109
2015	2016	R1b1a2a2c1a	R1b1a1a2a2c1a	CTS7822, S12460, S17864, Z2110
2015	2016	R1b1a2a2c1a1	R1b1a1a2a2c1a1	CTS7556
2015	2016	R1b1a2a2c1a1a	R1b1a1a2a2c1a1a	CTS9219
2015	2016	R1b1a2a2c1a1a1	R1b1a1a2a2c1a1a1	Y5587
2015	2016	R1b1a2a2c1a1a2	R1b1a1a2a2c1a1a2	BY250
2015	2016	R1b1a2b	R1b1a1a2b	PF7558, PF7562
2015	2016	R1b1a2b1	R1b1a1a2b1	PF7563
2015	2016	R1b1b	R1b1b~	M335
2015	2016	R1b1c	R1b1a2	PF6279, V88
2015	2016	R1b1c1	R1b1a2a	M18
2015	2016	R1b1c2	R1b1a2b	V35
2015	2016	R1b1c3	R1b1a2c	V69
2015	2016	R2a1b	R2a2b1b2b1	L723
2015	2016	R2a1b1	R2a2b1b2b1a	L725
2015	2016	R2a1b1a	R2a2b1b2b1a1	L724
2015	2016	R2a2	R2a1	L263
2015	2016	T1a1a1	T1a1a1b2	CTS2214
2015	2016	T1a1a1a1a1	T1a1a1b2b2b1a1a	CTS6507
2015	2016	T1a1a1a1a1a	T1a1a1b2b2b1a1a1	CTS9882
2015	2016	T1a1a1a1a1b	T1a1a1b2b2b1a1a2	CTS6280
2015	2016	T1a1a1a1b	T1a1a1b2b2a	Y6409
2015	2016	T1a1a2	T1a1a1c~	P321
2015	2016	T1a1a2a	T1a1a1c1~	P317
2015	2016	T1a2a	T1a2a1	P322, P328
2015	2016	T1a3	T1a3b1	L1255
2016	2017	M [K2b1b]	M
[K2b1b]	P256, Page93
2016	2017	Por K2b2	Por
K2b2	F91, P295, PF5866, S8
2016	2017	P~or
K2b2~	P~or K2b2~	CTS10081, CTS10085, CTS10168, CTS10348, CTS10454, CTS10859, CTS12028, CTS12524, CTS12648, CTS1907, CTS196, CTS216, CTS3135, CTS3358, CTS3446, CTS3697, CTS3736, CTS3775, CTS3813, CTS3861, CTS4944, CTS5418, CTS5673, CTS5808, CTS5884, CTS655, CTS6948, CTS7194, CTS7244, CTS7481, CTS7604, CTS7886, CTS8356, CTS8626, CTS9162, CTS9604, F115, F1660, F180, F212, F29, F313, F332, F344, F359, F4, F506, F521, F521, F524, F536, F556, F640, F647, F671, F680, F83, FGC285, L1185, L82, L821, M1109, M1149, M1160, M1183, M1184, M1185, M1186, M1187, M1188, M1189, M1190, M1191, M1192, M1193, M1194, M1195, M1196, M1197, M1198, M1199, M1204, M1206, M1207, M1210, M1211, M1212, M1213, M1214, M1215, M1216, M1218, M1219, M1222, M1224, M1225, M1226, M1227, M1228, M1229, M1231, M1232, M1233, M1234, M1235, M1236, M1237, M1239, M1240, M1241, M1243, M1244, M1246, M1247, M1247, M1248, M1249, M1250, M1251, M1252, M1253, M1254, M1255, M1256, M1257, M1258, M1259, M1260, M1261, M1262, M1263, M1264, M1265, M1267, M1269, M1271, M1272, M1273, M1274, M1275, M1276, M5579, M5586, PF5481, PF5483, PF5491, PF5497, PF5511, PF5512, PF5845, PF5846, PF5857, PF5858, PF5861, PF5864, PF5865, PF5867, PF5869, PF5870, PF5871, PF5872, PF5876, PF5878, PF5880, PF5881, PF5882, PF5883, PF5885, PF5886, PF5887, PF5888, PF5889, PF5894, PF5898, PF5900, PF5902, PF5904, PF5905, PF5906, PF5908, PF5909, PF5912, PF5914, PF5915, PF5916, PF5917, PF5920, PF5922, PF5923, PF5924, PF5926, PF5928, PF5929, PF5931, PF5934, PF5935, PF5936, PF5937, PF5940, PF5942, PF5943, PF5944, PF5944, PF5945, PF5947, PF5948, PF5949, PF5950, PF5951, PF5952, PF5954, PF5955, PF5956, PF5957, PF5958, PF5959, PF5961, PF5964, PF5965, PF5972, PF5975, PF5977, PF5978, PF5981, PF5982, PF5984, PF5985, PF5988, PF5991, PF6062, PF6066, Y44, Y474, Y507, YSC0001257, YSC0001285
2016	2017	B2b1a1a	B2b1a1a~	M115, M169
2016	2017	B2b1a1c	B2b1a1c1	M211
2016	2017	B2b1b	B2b1b1a	P6
2016	2017	C1a1a1	C1a1a1a	CTS10729, CTS11058, CTS6678^, Z7054, Z7180, Z7196, Z7643, Z7650^, Z7968^, Z7972^
2016	2017	C1a1a1a~	C1a1a1a1~	Z31829, Z31830, Z31831, Z31832, [2nd grp] Z7163
2016	2017	C1a1a2	C1a1a1b	CTS7128, Z1356, Z1357, Z4160, Z7162, Z7228, Z7231, Z7232, Z7234, Z7237, Z7856, Z7869, Z7870, Z7898, Z7899, Z7900, Z7901, Z7902, Z7903, Z7904, Z7986, Z7988, Z7989, Z7991
2016	2017	C1a1a2a~	C1a1a1b1~	Z31833^, Z31834^, Z31835, Z31837
2016	2017	C1a1a2b	C1a1a1b2	Z40544
2016	2017	C1a1a2b~	C1a1a1b2~	CTS786, Z31839, Z31840, Z31841
2016	2017	C2a~	C2c1b2d~	M93
2016	2017	C2b1a1b1a~	C2b1a1b1a1~	Z32844, Z32845, Z32846, Z32847, Z32848
2016	2017	C2b1a2a1	C2b1a2a1a	B469
2016	2017	C2b1a2a1a	C2b1a2a1a1	B87, Z32853, Z32854, Z32855, Z32857, Z32858, Z32859
2016	2017	C2b1a2a1a1	C2b1a2a1a1a	B89
2016	2017	C2b1a2a1a1~	C2b1a2a1a1a~	Z32860, Z32861, Z32862
2016	2017	C2b1a2a1a2~	C2b1a2a1a1b~	B88, Z32863
2016	2017	C2b1a2a1b~	C2b1a2a1a2~	B470, Z32405, Z32406, Z32407, Z32408
2016	2017	C2b1a2a2	C2b1a2a1b	B80, Z32868, Z32869, Z32870, Z32871, Z32872
2016	2017	C2b1a2a2a	C2b1a2a1b1	B471, Z32409, Z32410
2016	2017	C2b1a2a2a1~	C2b1a2a1b1a~	B472, Z32411
2016	2017	C2b1a2a2a2~	C2b1a2a1b1b~	B86, Z32867, Z32873, Z32874, Z32875
2016	2017	C2b1a2a2b	C2b1a2a1b2	B81, Z32876, Z32878, Z32879, Z32880, Z32881
2016	2017	C2b1a2a2b1~	C2b1a2a1b2a~	B83, Z32882, Z32883, Z32884, Z32885
2016	2017	C2b1a2a2b2	C2b1a2a1b2b	B82, Z32886
2016	2017	C2b1a2a2b2a~	C2b1a2a1b2b1~	B84, Z32887, Z32888, Z32889, Z32890
2016	2017	C2b1a2a2b2b~	C2b1a2a1b2b2~	B85, Z32891, Z32893, Z32894
2016	2017	C2b1a3a2	C2b1a3a1b	F5483, SK1074
2016	2017	C2c1a1a1a	C2c1a1a1a1	B97, Z33003
2016	2017	C2c1a1a1a1~	C2c1a1a1a1a~	B102, Z31857
2016	2017	C2c1a1a1a2~	C2c1a1a1a1b~	B103, Z31858, Z31859, Z31860
2016	2017	C2c1a1a1a3~	C2c1a1a1a1c~	B104, Z31862, Z31863, Z31864
2016	2017	C2c1a1a1a4~	C2c1a1a1a1d~	B105, Z31865, Z31866, Z31867, Z31868
2016	2017	C2c1a1a1a5	C2c1a1a1a1e	B98
2016	2017	C2c1a1a1a5a~	C2c1a1a1a1e1~	Z31870, Z31871, Z31872
2016	2017	C2c1a1a1a5b~	C2c1a1a1a1e2~	B107, Z31873, Z31874, Z31876
2016	2017	C2c1a1a1b~	C2c1a1a1a2~	B100, FGC12541.2, Z31851, Z31852, Z31853
2016	2017	C2c1a1a1c~	C2c1a1a1a3~	B99, Z32999, Z33000, Z33001, Z33002
2016	2017	C2c1a1a1d~	C2c1a1a1a4~	F3916, Z31644, Z31645, Z31646, Z31647
2016	2017	C2c1a2a1a	C2c1a2a1a1	F3748, F3750, F3806
2016	2017	C2c1b2~	C2c1b2a~	CTS1119, CTS2818, CTS8000, Z2281, Z665^
2016	2017	C2c1b4~	C2c1b4a1~	FGC39580, FGC39581, FGC39582, FGC39583, Z38900, Z38901, Z38902, Z38903, Z38904
2016	2017	E1b1a1a1a1c1a1a3a1a1	E1b1a1a1a1c1a1a3a1a1a	M4402, M4425, M4427, M4442, M4444, M9106, P116, Z42710, Z42711
2016	2017	E1b1a1a1a1c1a1a3a1a1~	E1b1a1a1a1c1a1a3a1a1a~	M4453
2016	2017	E1b1a1a1a1c1a1a3a1a1a	E1b1a1a1a1c1a1a3a1a1a1	P113
2016	2017	E1b1a1a1a1c1a1a3a1a1b	E1b1a1a1a1c1a1a3a1a1a2	Z37839, Z42700, Z42701, Z42702, Z42703, Z42704
2016	2017	E1b1a1a1a1c1a1a3a1a1b1~	E1b1a1a1a1c1a1a3a1a1a2a~	Z42705, Z42706, Z42707, Z42708, Z42709
2016	2017	E1b1a1a1a1c1a1a3a1a1b2~	E1b1a1a1a1c1a1a3a1a1a2b~	B399, Z37836, Z37837, Z37838
